seg,rgn,greenland,island,segID,rgnID
UnitedStates4125,USA,0,0,4125,138
UnitedStates4128,USA,0,0,4128,138
UnitedStates4129,USA,0,0,4129,138
UnitedStates4134,USA,0,0,4134,138
UnitedStates4135,USA,0,0,4135,138
UnitedStates4136,USA,0,0,4136,138
UnitedStates4137,USA,0,0,4137,138
UnitedStates4138,USA,0,0,4138,138
UnitedStates4139,USA,0,0,4139,138
UnitedStates4140,USA,0,0,4140,138
UnitedStates4141,USA,0,0,4141,138
UnitedStates4142,USA,0,0,4142,138
UnitedStates4143,USA,0,0,4143,138
UnitedStates4144,USA,0,0,4144,138
UnitedStates4145,USA,0,0,4145,138
UnitedStates4146,USA,0,0,4146,138
UnitedStates4147,USA,0,0,4147,138
UnitedStates7593,USA,0,0,7593,138
UnitedStates7594,USA,0,0,7594,138
UnitedStates7595,USA,0,0,7595,138
UnitedStates7596,USA,0,0,7596,138
UnitedStates7597,USA,0,0,7597,138
UnitedStates7598,USA,0,0,7598,138
UnitedStates7599,USA,0,0,7599,138
UnitedStates7600,USA,0,0,7600,138
UnitedStates7601,USA,0,0,7601,138
UnitedStates7602,USA,0,0,7602,138
UnitedStates7603,USA,0,0,7603,138
UnitedStates7604,USA,0,0,7604,138
UnitedStates4096,USA,0,0,4096,138
UnitedStates4097,USA,0,0,4097,138
UnitedStates4098,USA,0,0,4098,138
UnitedStates4099,USA,0,0,4099,138
UnitedStates4100,USA,0,0,4100,138
UnitedStates4101,USA,0,0,4101,138
UnitedStates4102,USA,0,0,4102,138
UnitedStates4103,USA,0,0,4103,138
UnitedStates4104,USA,0,0,4104,138
UnitedStates4105,USA,0,0,4105,138
UnitedStates4106,USA,0,0,4106,138
UnitedStates4107,USA,0,0,4107,138
UnitedStates4108,USA,0,0,4108,138
UnitedStates4110,USA,0,0,4110,138
UnitedStates4111,USA,0,0,4111,138
UnitedStates4112,USA,0,0,4112,138
UnitedStates4113,USA,0,0,4113,138
UnitedStates4114,USA,0,0,4114,138
UnitedStates4115,USA,0,0,4115,138
UnitedStates4116,USA,0,0,4116,138
UnitedStates4117,USA,0,0,4117,138
UnitedStates4118,USA,0,0,4118,138
UnitedStates4119,USA,0,0,4119,138
UnitedStates4120,USA,0,0,4120,138
UnitedStates4121,USA,0,0,4121,138
UnitedStates4122,USA,0,0,4122,138
UnitedStates4126,USA,0,0,4126,138
UnitedStates4127,USA,0,0,4127,138
UnitedStates4130,USA,0,0,4130,138
UnitedStates4131,USA,0,0,4131,138
