name,iso3,continent,patterns_area,patterns_gdp_2000,patterns_pop_2000,patterns_gdp_2100,patterns_pop_2100,scenario,source,source_id
Finland,FIN,Eurasia,1.5838358402252197,1.4216645956039429,1.4154547452926636,1.395805835723877,1.4038978815078735,ssp1,BCC-CSM2-MR,1
Fiji,FJI,Australia,0.6943498253822327,0.6943498253822327,0.6943497657775879,0.6943497657775879,0.6943498253822327,ssp1,BCC-CSM2-MR,1
Falkland Is.,FLK,South America,0.5389336347579956,0.539699912071228,0.5396997928619385,0.5397000312805176,0.5397000312805176,ssp1,BCC-CSM2-MR,1
France,FRA,Eurasia,1.1526639461517334,1.0901386737823486,1.1194767951965332,1.081801176071167,1.114372730255127,ssp1,BCC-CSM2-MR,1
Gabon,GAB,Africa,0.9567041993141174,0.91764235496521,0.8941319584846497,0.9203566312789917,0.9047962427139282,ssp1,BCC-CSM2-MR,1
United Kingdom,GBR,Eurasia,0.6808894872665405,0.741541862487793,0.7362643480300903,0.7404466867446899,0.7405843734741211,ssp1,BCC-CSM2-MR,1
Georgia,GEO,Eurasia,1.3443899154663086,1.346309781074524,1.366324543952942,1.345827579498291,1.3456087112426758,ssp1,BCC-CSM2-MR,1
Ghana,GHA,Africa,1.03651762008667,0.8554996848106384,0.8909967541694641,0.8676337003707886,0.9002095460891724,ssp1,BCC-CSM2-MR,1
Guinea,GIN,Africa,1.193177342414856,0.8555600643157959,0.880017101764679,0.8638232946395874,0.9085881114006042,ssp1,BCC-CSM2-MR,1
Gambia,GMB,Africa,0.9265257120132446,0.8542826175689697,0.899939775466919,0.8983421325683594,0.9066632986068726,ssp1,BCC-CSM2-MR,1
Guinea Bissau,GNB,Africa,0.7910667061805725,0.7152398824691772,0.7723158597946167,0.7700802087783813,0.7825068235397339,ssp1,BCC-CSM2-MR,1
Eq. Guinea,GNQ,Africa,0.861422061920166,0.845628023147583,0.8374142646789551,0.8574617505073547,0.849168598651886,ssp1,BCC-CSM2-MR,1
Greece,GRC,Eurasia,1.2319309711456299,1.2810688018798828,1.2579861879348755,1.2479009628295898,1.2395857572555542,ssp1,BCC-CSM2-MR,1
Greenland,GRL,Eurasia,1.5664610862731934,1.845160961151123,1.845014214515686,1.8450453281402588,1.844768762588501,ssp1,BCC-CSM2-MR,1
Guatemala,GTM,South America,1.0722023248672485,1.0646684169769287,1.0651957988739014,1.0526114702224731,1.056393027305603,ssp1,BCC-CSM2-MR,1
Guyana,GUY,South America,1.029444694519043,0.85362309217453,0.8839572072029114,0.8175680637359619,0.8593316078186035,ssp1,BCC-CSM2-MR,1
Honduras,HND,South America,0.9363874197006226,0.9456067681312561,0.9642666578292847,0.9700167775154114,0.9702604413032532,ssp1,BCC-CSM2-MR,1
Croatia,HRV,Eurasia,1.355875015258789,1.361653208732605,1.3584614992141724,1.3339234590530396,1.342921495437622,ssp1,BCC-CSM2-MR,1
Haiti,HTI,South America,0.7067609429359436,0.7292711734771729,0.7337416410446167,0.7336636781692505,0.7333881855010986,ssp1,BCC-CSM2-MR,1
Hungary,HUN,Eurasia,1.2955318689346313,1.2784498929977417,1.2839319705963135,1.279748797416687,1.285329818725586,ssp1,BCC-CSM2-MR,1
Indonesia,IDN,Eurasia,0.8988218903541565,0.8304759860038757,0.8371756672859192,0.8294765949249268,0.834479033946991,ssp1,BCC-CSM2-MR,1
India,IND,Eurasia,1.2948673963546753,1.295483112335205,1.286972165107727,1.2612842321395874,1.2643054723739624,ssp1,BCC-CSM2-MR,1
Ireland,IRL,Eurasia,0.5942922830581665,0.6236435174942017,0.6022876501083374,0.6166980862617493,0.6155017614364624,ssp1,BCC-CSM2-MR,1
Iran,IRN,Eurasia,1.402260184288025,1.410024642944336,1.408606767654419,1.3992782831192017,1.4043375253677368,ssp1,BCC-CSM2-MR,1
Iraq,IRQ,Eurasia,1.5332056283950806,1.4898173809051514,1.4948930740356445,1.4824883937835693,1.4922873973846436,ssp1,BCC-CSM2-MR,1
Iceland,ISL,Eurasia,1.0066850185394287,0.8393009901046753,0.7926480174064636,0.8157379031181335,0.8022968173027039,ssp1,BCC-CSM2-MR,1
Israel,ISR,Eurasia,1.319846272468567,1.25874662399292,1.2854372262954712,1.2578833103179932,1.2764803171157837,ssp1,BCC-CSM2-MR,1
Italy,ITA,Eurasia,1.2885708808898926,1.3297251462936401,1.3194262981414795,1.3151098489761353,1.3141523599624634,ssp1,BCC-CSM2-MR,1
Jamaica,JAM,South America,0.6672855615615845,0.6672855615615845,0.6672856211662292,0.6672856211662292,0.6672855615615845,ssp1,BCC-CSM2-MR,1
Jordan,JOR,Eurasia,1.4813203811645508,1.4252878427505493,1.4308236837387085,1.4280891418457031,1.4303765296936035,ssp1,BCC-CSM2-MR,1
Japan,JPN,Eurasia,1.1509283781051636,1.1250152587890625,1.1292251348495483,1.1190612316131592,1.127034306526184,ssp1,BCC-CSM2-MR,1
Kazakhstan,KAZ,Eurasia,1.5212563276290894,1.4314970970153809,1.4269403219223022,1.4283204078674316,1.4191508293151855,ssp1,BCC-CSM2-MR,1
Kenya,KEN,Africa,0.9335654973983765,0.9656831622123718,0.9784958958625793,0.9820005893707275,0.9768345355987549,ssp1,BCC-CSM2-MR,1
Kyrgyzstan,KGZ,Eurasia,1.4451721906661987,1.410698652267456,1.4392555952072144,1.4320799112319946,1.4368698596954346,ssp1,BCC-CSM2-MR,1
Cambodia,KHM,Eurasia,0.9512236714363098,0.9242856502532959,0.929060697555542,0.9282370805740356,0.9288220405578613,ssp1,BCC-CSM2-MR,1
S. Korea,KOR,Eurasia,1.2124865055084229,1.2470227479934692,1.2428468465805054,1.2442655563354492,1.2415854930877686,ssp1,BCC-CSM2-MR,1
Kosovo,KOS,Eurasia,1.419654130935669,1.421451449394226,1.4203284978866577,1.421481966972351,1.4209128618240356,ssp1,BCC-CSM2-MR,1
Kuwait,KWT,Eurasia,1.4013726711273193,1.1398448944091797,1.1574736833572388,1.154064655303955,1.1595349311828613,ssp1,BCC-CSM2-MR,1
Laos,LAO,Eurasia,1.099670648574829,1.0764224529266357,1.0740851163864136,1.0805426836013794,1.0699505805969238,ssp1,BCC-CSM2-MR,1
Lebanon,LBN,Eurasia,1.2669600248336792,1.251442313194275,1.2705076932907104,1.2728853225708008,1.2850065231323242,ssp1,BCC-CSM2-MR,1
Liberia,LBR,Africa,1.0314544439315796,0.7215547561645508,0.8168013691902161,0.8281086087226868,0.8342499136924744,ssp1,BCC-CSM2-MR,1
Libya,LBY,Africa,1.2528349161148071,1.0584909915924072,1.0620357990264893,1.0435210466384888,1.067157506942749,ssp1,BCC-CSM2-MR,1
Sri Lanka,LKA,Eurasia,0.8164761066436768,0.8138666152954102,0.8150984048843384,0.8112114071846008,0.8144241571426392,ssp1,BCC-CSM2-MR,1
Lesotho,LSO,Africa,1.2484791278839111,1.28872811794281,1.2836166620254517,1.2817556858062744,1.277718186378479,ssp1,BCC-CSM2-MR,1
Lithuania,LTU,Eurasia,1.1100229024887085,1.0465840101242065,1.0622782707214355,1.0453412532806396,1.0538979768753052,ssp1,BCC-CSM2-MR,1
Luxembourg,LUX,Eurasia,1.0708411931991577,1.0731518268585205,1.0725970268249512,1.0717427730560303,1.0713989734649658,ssp1,BCC-CSM2-MR,1
Latvia,LVA,Eurasia,1.1351845264434814,1.0897555351257324,1.0990358591079712,1.0862468481063843,1.0946142673492432,ssp1,BCC-CSM2-MR,1
Morocco,MAR,Africa,1.390169382095337,1.2684707641601562,1.3027912378311157,1.2697336673736572,1.285763144493103,ssp1,BCC-CSM2-MR,1
Moldova,MDA,Eurasia,1.349910855293274,1.343791127204895,1.3492611646652222,1.3438950777053833,1.347249984741211,ssp1,BCC-CSM2-MR,1
Madagascar,MDG,Africa,0.8836814165115356,0.8596037030220032,0.9019151926040649,0.8971314430236816,0.8993889689445496,ssp1,BCC-CSM2-MR,1
Mexico,MEX,South America,1.12222158908844,1.1645736694335937,1.1545110940933228,1.152880311012268,1.1496102809906006,ssp1,BCC-CSM2-MR,1
Macedonia,MKD,Eurasia,1.4153414964675903,1.4191640615463257,1.4192403554916382,1.419176459312439,1.4191817045211792,ssp1,BCC-CSM2-MR,1
Mali,MLI,Africa,1.4256693124771118,1.2941707372665405,1.295212984085083,1.2867978811264038,1.2820699214935303,ssp1,BCC-CSM2-MR,1
Myanmar,MMR,Eurasia,1.1461658477783203,1.0543097257614136,1.0848629474639893,1.0338917970657349,1.0584986209869385,ssp1,BCC-CSM2-MR,1
Montenegro,MNE,Eurasia,1.3924180269241333,1.3543587923049927,1.382004976272583,1.351821780204773,1.3663127422332764,ssp1,BCC-CSM2-MR,1
Mongolia,MNG,Eurasia,1.3610336780548096,1.3907605409622192,1.3891817331314087,1.388715386390686,1.3891419172286987,ssp1,BCC-CSM2-MR,1
Mozambique,MOZ,Africa,0.9420221447944641,0.8689289689064026,0.9279249310493469,0.9067826867103577,0.9292282462120056,ssp1,BCC-CSM2-MR,1
Mauritania,MRT,Africa,1.352447748184204,0.8927592635154724,0.9868675470352173,1.0615382194519043,1.0892690420150757,ssp1,BCC-CSM2-MR,1
Malawi,MWI,Africa,1.0094648599624634,1.009244680404663,1.0065690279006958,1.0153425931930542,1.0160495042800903,ssp1,BCC-CSM2-MR,1
Malaysia,MYS,Eurasia,0.9374774098396301,0.9380237460136414,0.9322742819786072,0.9395924806594849,0.9364827871322632,ssp1,BCC-CSM2-MR,1
Namibia,NAM,Africa,1.2430449724197388,1.079707145690918,1.1142605543136597,1.0812896490097046,1.11924147605896,ssp1,BCC-CSM2-MR,1
New Caledonia,NCL,Australia,0.76765376329422,0.7362914085388184,0.7362915277481079,0.7376975417137146,0.7377867102622986,ssp1,BCC-CSM2-MR,1
Niger,NER,Africa,1.2887780666351318,1.2521557807922363,1.251616358757019,1.26043701171875,1.258208155632019,ssp1,BCC-CSM2-MR,1
Nigeria,NGA,Africa,1.185463786125183,1.0740272998809814,1.0942286252975464,1.0620070695877075,1.0815004110336304,ssp1,BCC-CSM2-MR,1
Nicaragua,NIC,South America,0.8464868664741516,0.7833849191665649,0.8338941931724548,0.8206905126571655,0.8322162628173828,ssp1,BCC-CSM2-MR,1
Netherlands,NLD,Eurasia,0.835787832736969,0.7833714485168457,0.7997589707374573,0.783191978931427,0.7986878156661987,ssp1,BCC-CSM2-MR,1
Norway,NOR,Eurasia,1.7206566333770752,1.202162265777588,1.647182822227478,1.4751120805740356,1.5685820579528809,ssp1,BCC-CSM2-MR,1
Nepal,NPL,Eurasia,1.2477266788482666,1.2696998119354248,1.2574763298034668,1.2545125484466553,1.2460815906524658,ssp1,BCC-CSM2-MR,1
New Zealand,NZL,Australia,0.8462416529655457,0.8307813405990601,0.825615644454956,0.8275526762008667,0.8277841806411743,ssp1,BCC-CSM2-MR,1
Oman,OMN,Eurasia,1.164063811302185,1.084930658340454,1.070894718170166,1.074397325515747,1.0704972743988037,ssp1,BCC-CSM2-MR,1
Pakistan,PAK,Eurasia,1.4251642227172852,1.452964425086975,1.4560519456863403,1.4398281574249268,1.4373998641967773,ssp1,BCC-CSM2-MR,1
Panama,PAN,South America,0.7589725852012634,0.749614953994751,0.7487629652023315,0.7598697543144226,0.7519177198410034,ssp1,BCC-CSM2-MR,1
Peru,PER,South America,1.2570751905441284,1.1264946460723877,1.1285210847854614,1.123693823814392,1.1194788217544556,ssp1,BCC-CSM2-MR,1
Philippines,PHL,Eurasia,0.7901526689529419,0.7924480438232422,0.8035265207290649,0.7988962531089783,0.8022660613059998,ssp1,BCC-CSM2-MR,1
Papua New Guinea,PNG,Australia,0.868603527545929,0.7567600011825562,0.7921296954154968,0.8014556765556335,0.8000583648681641,ssp1,BCC-CSM2-MR,1
Poland,POL,Eurasia,1.1024746894836426,1.1041843891143799,1.1026792526245117,1.0956321954727173,1.0952773094177246,ssp1,BCC-CSM2-MR,1
Puerto Rico,PRI,South America,0.5919391512870789,0.5919391512870789,0.5919391512870789,0.5919390916824341,0.5919391512870789,ssp1,BCC-CSM2-MR,1
N. Korea,PRK,Eurasia,1.3575937747955322,1.3052639961242676,1.3480632305145264,1.31381356716156,1.3435322046279907,ssp1,BCC-CSM2-MR,1
Portugal,PRT,Eurasia,1.17409086227417,0.9498253464698792,0.967313289642334,0.9407918453216553,0.9578661322593689,ssp1,BCC-CSM2-MR,1
Paraguay,PRY,South America,1.355568766593933,1.3206710815429687,1.327548861503601,1.3120460510253906,1.326475739479065,ssp1,BCC-CSM2-MR,1
Qatar,QAT,Eurasia,1.2868967056274414,1.2864975929260254,1.2835674285888672,1.2841929197311401,1.2845089435577393,ssp1,BCC-CSM2-MR,1
Romania,ROU,Eurasia,1.3367094993591309,1.3422489166259766,1.3419748544692993,1.341107726097107,1.3427587747573853,ssp1,BCC-CSM2-MR,1
Russia,RUS,Eurasia,2.012629508972168,1.577438473701477,1.651467204093933,1.6281083822250366,1.703716516494751,ssp1,BCC-CSM2-MR,1
Rwanda,RWA,Africa,1.173317551612854,1.1764239072799683,1.1753720045089722,1.1775089502334595,1.176370620727539,ssp1,BCC-CSM2-MR,1
W. Sahara,ESH,Africa,1.1928884983062744,0.7976800203323364,0.7976800203323364,0.8065422773361206,0.8013336658477783,ssp1,BCC-CSM2-MR,1
Saudi Arabia,SAU,Eurasia,1.4905688762664795,1.3639991283416748,1.3757736682891846,1.3475123643875122,1.3755366802215576,ssp1,BCC-CSM2-MR,1
Sudan,SDN,Africa,1.2941962480545044,1.2244272232055664,1.2303813695907593,1.1518357992172241,1.1900956630706787,ssp1,BCC-CSM2-MR,1
S. Sudan,SSD,Africa,1.0292556285858154,1.0573428869247437,1.0536093711853027,1.074454665184021,1.0503902435302734,ssp1,BCC-CSM2-MR,1
Senegal,SEN,Africa,1.0026732683181763,0.9080567359924316,0.9468166828155518,0.960857093334198,0.9708330631256104,ssp1,BCC-CSM2-MR,1
Solomon Is.,SLB,Australia,0.761433482170105,0.7541658282279968,0.7542275786399841,0.7558934092521667,0.7580854892730713,ssp1,BCC-CSM2-MR,1
Sierra Leone,SLE,Africa,1.0543321371078491,0.8245545625686646,0.955631673336029,0.9523316621780396,0.991065263748169,ssp1,BCC-CSM2-MR,1
El Salvador,SLV,South America,0.9903660416603088,0.9287359118461609,0.965971052646637,0.9907074570655823,0.9948056936264038,ssp1,BCC-CSM2-MR,1
Somalia,SOM,Africa,0.9681639075279236,0.8464097380638123,0.9711126089096069,0.8889222741127014,0.9787499904632568,ssp1,BCC-CSM2-MR,1
Serbia,SRB,Eurasia,1.4020586013793945,1.3872849941253662,1.3928682804107666,1.386910080909729,1.393880009651184,ssp1,BCC-CSM2-MR,1
Suriname,SUR,South America,1.01035475730896,0.8129962086677551,0.8335884213447571,0.7922722101211548,0.823058009147644,ssp1,BCC-CSM2-MR,1
Slovakia,SVK,Eurasia,1.222979187965393,1.233866810798645,1.2314965724945068,1.2306231260299683,1.23182213306427,ssp1,BCC-CSM2-MR,1
Slovenia,SVN,Eurasia,1.3524173498153687,1.3452171087265015,1.351958155632019,1.342727780342102,1.345878005027771,ssp1,BCC-CSM2-MR,1
Sweden,SWE,Eurasia,1.235906958580017,1.0541144609451294,1.0733474493026733,1.0652484893798828,1.0753356218338013,ssp1,BCC-CSM2-MR,1
Swaziland,SWZ,Africa,1.041419267654419,1.032442331314087,1.0322928428649902,1.031725287437439,1.0317094326019287,ssp1,BCC-CSM2-MR,1
Syria,SYR,Eurasia,1.4786666631698608,1.4341803789138794,1.4313818216323853,1.4432424306869507,1.4338340759277344,ssp1,BCC-CSM2-MR,1
Chad,TCD,Africa,1.2366361618041992,1.1845067739486694,1.1837764978408813,1.1855419874191284,1.1835649013519287,ssp1,BCC-CSM2-MR,1
Togo,TGO,Africa,1.0394130945205688,0.7822253108024597,0.8012414574623108,0.7831307053565979,0.8107979893684387,ssp1,BCC-CSM2-MR,1
Thailand,THA,Eurasia,1.0423145294189453,1.0264259576797485,1.0291701555252075,1.0138404369354248,1.0205532312393188,ssp1,BCC-CSM2-MR,1
Tajikistan,TJK,Eurasia,1.5041555166244507,1.4579159021377563,1.4590002298355103,1.4614686965942383,1.4627667665481567,ssp1,BCC-CSM2-MR,1
Turkmenistan,TKM,Eurasia,1.3722552061080933,1.3454862833023071,1.3567097187042236,1.3592993021011353,1.3524434566497803,ssp1,BCC-CSM2-MR,1
East Timor,TLS,Eurasia,0.7578041553497314,0.7613118290901184,0.7643421292304993,0.7624896168708801,0.7619054913520813,ssp1,BCC-CSM2-MR,1
Trinidad and Tobago,TTO,South America,0.6836212873458862,0.6742772459983826,0.6742772459983826,0.6743758320808411,0.6744633316993713,ssp1,BCC-CSM2-MR,1
Tunisia,TUN,Africa,1.338564157485962,1.3070704936981201,1.3175065517425537,1.3036448955535889,1.3128330707550049,ssp1,BCC-CSM2-MR,1
Turkey,TUR,Eurasia,1.3391239643096924,1.255264163017273,1.2601709365844727,1.2390899658203125,1.248732328414917,ssp1,BCC-CSM2-MR,1
Taiwan,TWN,Eurasia,0.863815426826477,0.8943479061126709,0.8951374292373657,0.895470917224884,0.8951320052146912,ssp1,BCC-CSM2-MR,1
Tanzania,TZA,Africa,1.0922925472259521,0.9987084269523621,1.0500112771987915,1.0521634817123413,1.0544252395629883,ssp1,BCC-CSM2-MR,1
Uganda,UGA,Africa,1.0634114742279053,1.0987454652786255,1.0983610153198242,1.0920113325119019,1.0898760557174683,ssp1,BCC-CSM2-MR,1
Ukraine,UKR,Eurasia,1.3099099397659302,1.320648193359375,1.3237789869308472,1.3252723217010498,1.3258126974105835,ssp1,BCC-CSM2-MR,1
Uruguay,URY,South America,0.8102726936340332,0.8041924238204956,0.8093307018280029,0.8119140863418579,0.8167095184326172,ssp1,BCC-CSM2-MR,1
United States,USA,North America,1.6483933925628662,1.361013650894165,1.3738950490951538,1.3480740785598755,1.3550987243652344,ssp1,BCC-CSM2-MR,1
Uzbekistan,UZB,Eurasia,1.435336709022522,1.4617679119110107,1.4430617094039917,1.456933856010437,1.4406077861785889,ssp1,BCC-CSM2-MR,1
Venezuela,VEN,South America,1.1473320722579956,1.0009490251541138,0.9976485967636108,0.987859308719635,0.9949228167533875,ssp1,BCC-CSM2-MR,1
Vietnam,VNM,Eurasia,0.979442298412323,0.8819817304611206,0.8963229060173035,0.8620043992996216,0.8758538961410522,ssp1,BCC-CSM2-MR,1
Vanuatu,VUT,Australia,0.7023440599441528,0.7023439407348633,0.7023440003395081,0.7023440003395081,0.7023440003395081,ssp1,BCC-CSM2-MR,1
West Bank,PSE,Eurasia,1.2725855112075806,1.2463631629943848,1.27495539188385,1.2582699060440063,1.263407588005066,ssp1,BCC-CSM2-MR,1
Yemen,YEM,Eurasia,1.2016186714172363,1.0350013971328735,1.0262112617492676,0.9374082684516907,0.9630134105682373,ssp1,BCC-CSM2-MR,1
South Africa,ZAF,Africa,1.197371482849121,1.2401666641235352,1.2009446620941162,1.216109275817871,1.1799942255020142,ssp1,BCC-CSM2-MR,1
Zambia,ZMB,Africa,1.0528448820114136,1.0511358976364136,1.048953652381897,1.0490878820419312,1.0474848747253418,ssp1,BCC-CSM2-MR,1
Zimbabwe,ZWE,Africa,1.146693229675293,1.0978821516036987,1.0935912132263184,1.0809626579284668,1.0809625387191772,ssp1,BCC-CSM2-MR,1
Aruba,ABW,South America,0.6374265551567078,0.6374265551567078,0.6374265551567078,0.6374265551567078,0.6374265551567078,ssp1,BCC-CSM2-MR,1
Anguilla,AIA,South America,0.5757763981819153,0.5757763981819153,0.5757763981819153,0.5757763981819153,0.5757764577865601,ssp1,BCC-CSM2-MR,1
Aland,ALA,Eurasia,1.0374336242675781,1.0374337434768677,1.0374336242675781,1.0374336242675781,1.0374336242675781,ssp1,BCC-CSM2-MR,1
Andorra,AND,Eurasia,1.333404541015625,1.3050181865692139,1.3167717456817627,1.289576530456543,1.306809425354004,ssp1,BCC-CSM2-MR,1
American Samoa,ASM,Australia,0.651671826839447,0.651671826839447,0.651671826839447,0.651671826839447,0.651671826839447,ssp1,BCC-CSM2-MR,1
Ashmore and Cartier Is.,Ashm,Australia,0.7378005385398865,0.7378005385398865,0.7378005385398865,0.7378005385398865,0.7378005385398865,ssp1,BCC-CSM2-MR,1
Antigua and Barb.,ATG,South America,0.5544005632400513,0.5544005632400513,0.554400622844696,0.5544005632400513,0.5544005632400513,ssp1,BCC-CSM2-MR,1
Bahrain,BHR,Eurasia,1.0731775760650635,1.0731775760650635,1.0731775760650635,1.073177695274353,1.0731775760650635,ssp1,BCC-CSM2-MR,1
St. Barthelemy,BLM,Eurasia,0.5652816295623779,0.5652816891670227,0.5652816891670227,0.5652816295623779,0.5652816295623779,ssp1,BCC-CSM2-MR,1
Bermuda,BMU,South America,0.848996102809906,0.848996102809906,0.848996102809906,0.848996102809906,0.848996102809906,ssp1,BCC-CSM2-MR,1
Barbados,BRB,South America,0.6084073185920715,0.6084072589874268,0.6084073185920715,0.6084073185920715,0.6084073185920715,ssp1,BCC-CSM2-MR,1
Cook Is.,COK,Australia,0.5901969075202942,0.5901969075202942,0.5901969075202942,0.5901968479156494,0.5901969075202942,ssp1,BCC-CSM2-MR,1
Comoros,COM,Africa,0.7438337206840515,0.7438337206840515,0.7438337206840515,0.7438336610794067,0.7438336610794067,ssp1,BCC-CSM2-MR,1
Cape Verde,CPV,Africa,0.6705120801925659,0.6687803864479065,0.6693176627159119,0.6693285703659058,0.6695451140403748,ssp1,BCC-CSM2-MR,1
Curacao,CUW,South America,0.6766346096992493,0.6766345500946045,0.6766346096992493,0.6766346096992493,0.6766346096992493,ssp1,BCC-CSM2-MR,1
Cayman Is.,CYM,South America,0.6873189806938171,0.6873189806938171,0.6873189806938171,0.6873189210891724,0.6873189806938171,ssp1,BCC-CSM2-MR,1
Dominica,DMA,South America,0.5579645037651062,0.5579645037651062,0.5579644441604614,0.5579644441604614,0.5579645037651062,ssp1,BCC-CSM2-MR,1
Faroe Is.,FRO,Eurasia,0.27747493982315063,0.27747493982315063,0.27747493982315063,0.27747493982315063,0.27747491002082825,ssp1,BCC-CSM2-MR,1
Micronesia,FSM,Australia,0.73448646068573,0.7347415089607239,0.734821617603302,0.734832763671875,0.7348327040672302,ssp1,BCC-CSM2-MR,1
Gaza,Gaza,Eurasia,1.2388056516647339,1.2421023845672607,1.2431118488311768,1.241344928741455,1.2424477338790894,ssp1,BCC-CSM2-MR,1
Guernsey,GGY,Eurasia,0.7234729528427124,0.7234729528427124,0.7234729528427124,0.7234729528427124,0.7234729528427124,ssp1,BCC-CSM2-MR,1
Grenada,GRD,South America,0.6208699345588684,0.6208699345588684,0.6208699345588684,0.6208699345588684,0.6208699345588684,ssp1,BCC-CSM2-MR,1
Guam,GUM,Australia,0.7540794014930725,0.7540794610977173,0.7540794610977173,0.7540794610977173,0.7540794610977173,ssp1,BCC-CSM2-MR,1
Hong Kong,HKG,Eurasia,0.9172540903091431,1.0372135639190674,1.0394392013549805,1.039525032043457,1.036515235900879,ssp1,BCC-CSM2-MR,1
Heard I. and McDonald Is.,HMD,NA,0.6789886951446533,0.6789886951446533,0.6789886951446533,0.6789886951446533,0.6789886355400085,ssp1,BCC-CSM2-MR,1
Isle of Man,IMN,Eurasia,0.5455867648124695,0.5455867648124695,0.5455867648124695,0.5455867648124695,0.5455867648124695,ssp1,BCC-CSM2-MR,1
Indian Ocean Ter.,IOA,Australia,0.7149995565414429,0.7149996161460876,0.7149995565414429,0.7149995565414429,0.7149995565414429,ssp1,BCC-CSM2-MR,1
Br. Indian Ocean Ter.,IOT,Eurasia,0.6953327059745789,0.6953327059745789,0.6953327059745789,0.6953327059745789,0.6953327059745789,ssp1,BCC-CSM2-MR,1
Jersey,JEY,Eurasia,0.8408032655715942,0.8408032655715942,0.8408032059669495,0.840803325176239,0.8408032655715942,ssp1,BCC-CSM2-MR,1
NA,KAS,Eurasia,1.6909544467926025,NA,NA,1.6891515254974365,1.6865863800048828,ssp1,BCC-CSM2-MR,1
Kiribati,KIR,Australia,0.8523189425468445,0.8523190021514893,0.8523189425468445,0.8523189425468445,0.8523189425468445,ssp1,BCC-CSM2-MR,1
St. Kitts and Nevis,KNA,South America,0.5652816295623779,0.5652816295623779,0.5652816295623779,0.5652816295623779,0.5652816295623779,ssp1,BCC-CSM2-MR,1
Saint Lucia,LCA,South America,0.5791381001472473,0.5791381001472473,0.5791381001472473,0.5791381001472473,0.5791381001472473,ssp1,BCC-CSM2-MR,1
Liechtenstein,LIE,Eurasia,1.2841097116470337,1.279459834098816,1.2794334888458252,1.2779531478881836,1.2787410020828247,ssp1,BCC-CSM2-MR,1
Macau,MAC,Eurasia,0.8430357575416565,0.8430356979370117,0.8430358171463013,0.8430357575416565,0.8430357575416565,ssp1,BCC-CSM2-MR,1
St. Martin,MAF,Eurasia,0.5757763981819153,0.5757763385772705,0.5757763981819153,0.5757763981819153,0.5757763981819153,ssp1,BCC-CSM2-MR,1
Monaco,MCO,Eurasia,1.2928876876831055,1.2928876876831055,1.292887568473816,1.2928876876831055,1.2928876876831055,ssp1,BCC-CSM2-MR,1
Maldives,MDV,Eurasia,0.7235214710235596,0.7235215902328491,0.7235215306282043,0.7235214710235596,0.7235215306282043,ssp1,BCC-CSM2-MR,1
Marshall Is.,MHL,Australia,0.7260337471961975,0.7269728183746338,0.7269808650016785,0.7269818186759949,0.7269818186759949,ssp1,BCC-CSM2-MR,1
Malta,MLT,Eurasia,1.0174705982208252,1.0174704790115356,1.0174705982208252,1.0174704790115356,1.0174704790115356,ssp1,BCC-CSM2-MR,1
N. Mariana Is.,MNP,Australia,0.7613032460212708,0.7613032460212708,0.7613033056259155,0.7613033056259155,0.7613033056259155,ssp1,BCC-CSM2-MR,1
Montserrat,MSR,South America,0.5484064817428589,0.5484064817428589,0.5484064817428589,0.5484064817428589,0.5484064221382141,ssp1,BCC-CSM2-MR,1
Mauritius,MUS,Africa,0.7383301854133606,0.7383301258087158,0.7383301258087158,0.7383301258087158,0.7383301258087158,ssp1,BCC-CSM2-MR,1
Norfolk Island,NFK,Australia,0.81746506690979,0.81746506690979,0.8174650073051453,0.8174651265144348,0.81746506690979,ssp1,BCC-CSM2-MR,1
Niue,NIU,Australia,0.5956976413726807,0.5956976413726807,0.5956976413726807,0.5956977009773254,0.5956977009773254,ssp1,BCC-CSM2-MR,1
Nauru,NRU,Australia,0.8383111953735352,0.8383112549781799,0.8383111953735352,0.8383111953735352,0.8383112549781799,ssp1,BCC-CSM2-MR,1
Pitcairn Is.,PCN,Australia,0.544922411441803,0.544922411441803,0.544922411441803,0.544922411441803,0.544922411441803,ssp1,BCC-CSM2-MR,1
Palau,PLW,Australia,0.7439219951629639,0.7439219951629639,0.7439219951629639,0.7439219355583191,0.7439219951629639,ssp1,BCC-CSM2-MR,1
Fr. Polynesia,PYF,Australia,0.6522397994995117,0.6522398591041565,0.6522398591041565,0.6522398591041565,0.6522398591041565,ssp1,BCC-CSM2-MR,1
Singapore,SGP,Eurasia,0.9884905815124512,0.9884905815124512,0.9884905815124512,0.9884905815124512,0.9884905815124512,ssp1,BCC-CSM2-MR,1
S. Geo. and S. Sandw. Is.,SGS,Eurasia,0.38716769218444824,0.38716763257980347,0.38716766238212585,0.38716766238212585,0.38716766238212585,ssp1,BCC-CSM2-MR,1
Saint Helena,SHN,Africa,0.6754301190376282,0.6754301190376282,0.675430178642273,0.675430178642273,0.675430178642273,ssp1,BCC-CSM2-MR,1
San Marino,SMR,Eurasia,1.4276118278503418,1.4276118278503418,1.4276117086410522,1.4276118278503418,1.4276118278503418,ssp1,BCC-CSM2-MR,1
St. Pierre and Miquelon,SPM,North America,0.9728785157203674,0.9725861549377441,0.9725860953330994,0.9725862741470337,0.9725867509841919,ssp1,BCC-CSM2-MR,1
